population,run,group,year,contact_type,age_category,cost_location,engage_tier,cost_attributed,total_cost,members,employees,visits,members_clm,hierarchy,pmpy_cost,pmpy_cost_clm,avg_risk,pmpy_cost_risk,pmpy_cost_clm_risk
Total,run3,Engaged,2017,HA Case Calls,18-35,Professional,,Member,774207.48,512,424,2489,374,,1512.123984,2070.073476,1.86911519,809.0052407,1107.515196
Total,run3,Engaged,2017,HA Case Calls,18-35,Total,,Member,2237624.17,512,424,,,,4370.359707,,1.86911519,2338.197094,
Total,run3,Engaged,2017,HA Case Calls,36-50,ER,,Member,319831.97,976,907,195,128,,327.6966906,2498.687266,1.86911519,175.3218273,1336.828933
Total,run3,Engaged,2017,HA Case Calls,36-50,Inpatient,,Member,876960.22,976,907,50,41,,898.5248156,21389.27366,1.86911519,480.7220123,11443.52888
Total,run3,Engaged,2017,HA Case Calls,36-50,Maternity,,Member,25778.97,976,907,52,13,,26.4128791,1982.997692,1.86911519,14.13122061,1060.928563
Total,run3,Engaged,2017,HA Case Calls,36-50,Medical,,Member,4247462.48,976,907,8088,822,,4351.908279,5167.229294,1.86911519,2328.32535,2764.532289
Total,run3,Engaged,2017,HA Case Calls,36-50,Office Visit,,Member,95655.46,976,907,505,391,,98.00764344,244.6431202,1.86911519,52.43531482,130.8871286
Total,run3,Engaged,2017,HA Case Calls,36-50,Outpatient,,Member,1723127.7,976,907,1603,433,,1765.499693,3979.5097,1.86911519,944.5644131,2129.087453
Total,run3,Engaged,2017,HA Case Calls,36-50,Pharmacy,,Member,1669022.21,976,907,7198,756,,1710.06374,2207.701336,1.86911519,914.905485,1181.147822
Total,run3,Engaged,2017,HA Case Calls,36-50,Professional,,Member,1647374.56,976,907,6981,802,,1687.883771,2054.082993,1.86911519,903.0389241,1098.960087
Total,run3,Engaged,2017,HA Case Calls,36-50,Total,,Member,5916484.69,976,907,,,,6061.972018,,1.86911519,3243.230835,
Total,run3,Engaged,2017,HA Case Calls,51-65,ER,,Member,587383.69,1258,1138,296,181,,466.9186725,3245.213757,1.86911519,249.8073286,1736.229941
Total,run3,Engaged,2017,HA Case Calls,51-65,Inpatient,,Member,3054399.43,1258,1138,96,68,,2427.980469,44917.63868,1.86911519,1298.999913,24031.49839
Total,run3,Engaged,2017,HA Case Calls,51-65,Medical,,Member,10618681.91,1258,1138,14952,1154,,8440.923617,9201.630771,1.86911519,4515.999688,4922.987529
Total,run3,Engaged,2017,HA Case Calls,51-65,Office Visit,,Member,157383.72,1258,1138,844,633,,125.1062957,248.6314692,1.86911519,66.93343265,133.0209451
Total,run3,Engaged,2017,HA Case Calls,51-65,Outpatient,,Member,4189827.12,1258,1138,3546,718,,3330.5462,5835.413816,1.86911519,1781.883866,3122.019363
Total,run3,Engaged,2017,HA Case Calls,51-65,Pharmacy,,Member,3165178.6,1258,1138,15486,1121,,2516.040223,2823.531311,1.86911519,1346.112982,1510.62456
Total,run3,Engaged,2017,HA Case Calls,51-65,Professional,,Member,3374455.36,1258,1138,12367,1138,,2682.396948,2965.250756,1.86911519,1435.11591,1586.446235
Total,run3,Engaged,2017,HA Case Calls,51-65,Total,,Member,13783860.51,1258,1138,,,,10956.96384,,1.86911519,5862.11267,
Total,run3,Engaged,2017,HA Case Calls,<18,ER,,Member,21009.05,79,,16,13,,265.9373418,1616.080769,1.86911519,142.2798034,864.6234206
Total,run3,Engaged,2017,HA Case Calls,<18,Inpatient,,Member,175820.32,79,,15,4,,2225.573671,43955.08,1.86911519,1190.709745,23516.51746
Total,run3,Engaged,2017,HA Case Calls,<18,Medical,,Member,794813.57,79,,760,73,,10060.93127,10887.85712,1.86911519,5382.724039,5825.139713
Total,run3,Engaged,2017,HA Case Calls,<18,Office Visit,,Member,13382.97,79,,87,58,,169.4046835,230.7408621,1.86911519,90.63362409,123.4492466
Total,run3,Engaged,2017,HA Case Calls,<18,Outpatient,,Member,458754.17,79,,229,29,,5807.01481,15819.10931,1.86911519,3106.82554,8463.421298
Total,run3,Engaged,2017,HA Case Calls,<18,Pharmacy,,Member,219148.66,79,,345,54,,2774.033671,4058.308519,1.86911519,1484.142703,2171.245806
Total,run3,Engaged,2017,HA Case Calls,<18,Professional,,Member,160239.08,79,,612,72,,2028.342785,2225.542778,1.86911519,1085.188754,1190.693216
Total,run3,Engaged,2017,HA Case Calls,<18,Total,,Member,1013962.23,79,,,,,12834.96494,,1.86911519,6866.866742,
Total,run3,Engaged,2017,HA Case Calls,>65,ER,,Member,29192.57,67,53,16,14,,435.71,2085.183571,1.86911519,233.1102985,1115.599286
Total,run3,Engaged,2017,HA Case Calls,>65,Inpatient,,Member,201624.65,67,53,6,6,,3009.323134,33604.10833,1.86911519,1610.025508,17978.61818
Total,run3,Engaged,2017,HA Case Calls,>65,Medical,,Member,1120614.33,67,53,1218,62,,16725.58702,18074.42468,1.86911519,8948.398206,9670.043222
Total,run3,Engaged,2017,HA Case Calls,>65,Office Visit,,Member,9434.14,67,53,44,36,,140.8080597,262.0594444,1.86911519,75.33407274,140.2050798
Total,run3,Engaged,2017,HA Case Calls,>65,Outpatient,,Member,539172.72,67,53,450,50,,8047.35403,10783.4544,1.86911519,4305.435038,5769.282951
Total,run3,Engaged,2017,HA Case Calls,>65,Pharmacy,,Member,161455.83,67,53,1354,62,,2409.788508,2604.12629,1.86911519,1289.266986,1393.24013
Total,run3,Engaged,2017,HA Case Calls,>65,Professional,,Member,379816.96,67,53,866,61,,5668.909851,6226.507541,1.86911519,3032.93766,3331.259397
Total,run3,Engaged,2017,HA Case Calls,>65,Total,,Member,1282070.16,67,53,,,,19135.37552,,1.86911519,10237.66519,
Total,run3,Engaged,2017,Tier,18-35,ER,High,Member,109608.35,512,424,81,58,,214.0788086,1889.799138,1.86911519,114.5348396,1011.066171
Total,run3,Engaged,2017,Tier,18-35,Inpatient,High,Member,379050.35,512,424,36,33,,740.3327148,11486.37424,1.86911519,396.0872603,6145.353856
Total,run3,Engaged,2017,Tier,18-35,Maternity,High,Member,147023.1,512,424,173,29,,287.1544922,5069.762069,1.86911519,153.6312442,2712.386104
Total,run3,Engaged,2017,Tier,18-35,Medical,High,Member,1903652.19,512,424,2941,384,,3718.070684,4957.427578,1.86911519,1989.21431,2652.285747
Total,run3,Engaged,2017,Tier,18-35,Office Visit,High,Member,42410.64,512,424,222,169,,82.83328125,250.9505325,1.86911519,44.3168413,134.261673
Total,run3,Engaged,2017,Tier,18-35,Outpatient,High,Member,750394.36,512,424,663,173,,1465.613984,4337.539653,1.86911519,784.1218091,2320.637955
Total,run3,Engaged,2017,Tier,18-35,Pharmacy,High,Member,333971.98,512,424,2544,342,,652.2890234,976.5262573,1.86911519,348.9827844,522.4537591
Total,run3,Engaged,2017,Tier,18-35,Professional,High,Member,774207.48,512,424,2489,374,,1512.123984,2070.073476,1.86911519,809.0052407,1107.515196
Total,run3,Engaged,2017,Tier,18-35,Total,High,Member,2237624.17,512,424,,,,4370.359707,,1.86911519,2338.197094,
Total,run3,Engaged,2017,Tier,36-50,ER,High,Member,319831.97,976,907,195,128,,327.6966906,2498.687266,1.86911519,175.3218273,1336.828933
Total,run3,Engaged,2017,Tier,36-50,Inpatient,High,Member,876960.22,976,907,50,41,,898.5248156,21389.27366,1.86911519,480.7220123,11443.52888
Total,run3,Engaged,2017,Tier,36-50,Maternity,High,Member,25778.97,976,907,52,13,,26.4128791,1982.997692,1.86911519,14.13122061,1060.928563
Total,run3,Engaged,2017,Tier,36-50,Medical,High,Member,4247462.48,976,907,8088,822,,4351.908279,5167.229294,1.86911519,2328.32535,2764.532289
Total,run3,Engaged,2017,Tier,36-50,Office Visit,High,Member,95655.46,976,907,505,391,,98.00764344,244.6431202,1.86911519,52.43531482,130.8871286
Total,run3,Engaged,2017,Tier,36-50,Outpatient,High,Member,1723127.7,976,907,1603,433,,1765.499693,3979.5097,1.86911519,944.5644131,2129.087453
Total,run3,Engaged,2017,Tier,36-50,Pharmacy,High,Member,1669022.21,976,907,7198,756,,1710.06374,2207.701336,1.86911519,914.905485,1181.147822
Total,run3,Engaged,2017,Tier,36-50,Professional,High,Member,1647374.56,976,907,6981,802,,1687.883771,2054.082993,1.86911519,903.0389241,1098.960087
Total,run3,Engaged,2017,Tier,36-50,Total,High,Member,5916484.69,976,907,,,,6061.972018,,1.86911519,3243.230835,
Total,run3,Engaged,2017,Tier,51-65,ER,High,Member,587383.69,1258,1138,296,181,,466.9186725,3245.213757,1.86911519,249.8073286,1736.229941
Total,run3,Engaged,2017,Tier,51-65,Inpatient,High,Member,3054399.43,1258,1138,96,68,,2427.980469,44917.63868,1.86911519,1298.999913,24031.49839
Total,run3,Engaged,2017,Tier,51-65,Medical,High,Member,10618681.91,1258,1138,14952,1154,,8440.923617,9201.630771,1.86911519,4515.999688,4922.987529
Total,run3,Engaged,2017,Tier,51-65,Office Visit,High,Member,157383.72,1258,1138,844,633,,125.1062957,248.6314692,1.86911519,66.93343265,133.0209451
Total,run3,Engaged,2017,Tier,51-65,Outpatient,High,Member,4189827.12,1258,1138,3546,718,,3330.5462,5835.413816,1.86911519,1781.883866,3122.019363
Total,run3,Engaged,2017,Tier,51-65,Pharmacy,High,Member,3165178.6,1258,1138,15486,1121,,2516.040223,2823.531311,1.86911519,1346.112982,1510.62456
Total,run3,Engaged,2017,Tier,51-65,Professional,High,Member,3374455.36,1258,1138,12367,1138,,2682.396948,2965.250756,1.86911519,1435.11591,1586.446235
Total,run3,Engaged,2017,Tier,51-65,Total,High,Member,13783860.51,1258,1138,,,,10956.96384,,1.86911519,5862.11267,
Total,run3,Engaged,2017,Tier,<18,ER,High,Member,21009.05,79,,16,13,,265.9373418,1616.080769,1.86911519,142.2798034,864.6234206
Total,run3,Engaged,2017,Tier,<18,Inpatient,High,Member,175820.32,79,,15,4,,2225.573671,43955.08,1.86911519,1190.709745,23516.51746
Total,run3,Engaged,2017,Tier,<18,Medical,High,Member,794813.57,79,,760,73,,10060.93127,10887.85712,1.86911519,5382.724039,5825.139713
Total,run3,Engaged,2017,Tier,<18,Office Visit,High,Member,13382.97,79,,87,58,,169.4046835,230.7408621,1.86911519,90.63362409,123.4492466
Total,run3,Engaged,2017,Tier,<18,Outpatient,High,Member,458754.17,79,,229,29,,5807.01481,15819.10931,1.86911519,3106.82554,8463.421298
Total,run3,Engaged,2017,Tier,<18,Pharmacy,High,Member,219148.66,79,,345,54,,2774.033671,4058.308519,1.86911519,1484.142703,2171.245806
Total,run3,Engaged,2017,Tier,<18,Professional,High,Member,160239.08,79,,612,72,,2028.342785,2225.542778,1.86911519,1085.188754,1190.693216
Total,run3,Engaged,2017,Tier,<18,Total,High,Member,1013962.23,79,,,,,12834.96494,,1.86911519,6866.866742,
Total,run3,Engaged,2017,Tier,>65,ER,High,Member,29192.57,67,53,16,14,,435.71,2085.183571,1.86911519,233.1102985,1115.599286
Total,run3,Engaged,2017,Tier,>65,Inpatient,High,Member,201624.65,67,53,6,6,,3009.323134,33604.10833,1.86911519,1610.025508,17978.61818
Total,run3,Engaged,2017,Tier,>65,Medical,High,Member,1120614.33,67,53,1218,62,,16725.58702,18074.42468,1.86911519,8948.398206,9670.043222
Total,run3,Engaged,2017,Tier,>65,Office Visit,High,Member,9434.14,67,53,44,36,,140.8080597,262.0594444,1.86911519,75.33407274,140.2050798
Total,run3,Engaged,2017,Tier,>65,Outpatient,High,Member,539172.72,67,53,450,50,,8047.35403,10783.4544,1.86911519,4305.435038,5769.282951
Total,run3,Engaged,2017,Tier,>65,Pharmacy,High,Member,161455.83,67,53,1354,62,,2409.788508,2604.12629,1.86911519,1289.266986,1393.24013
Total,run3,Engaged,2017,Tier,>65,Professional,High,Member,379816.96,67,53,866,61,,5668.909851,6226.507541,1.86911519,3032.93766,3331.259397
Total,run3,Engaged,2017,Tier,>65,Total,High,Member,1282070.16,67,53,,,,19135.37552,,1.86911519,10237.66519,
Total,run3,Engaged,2017,Total,18-35,ER,,Member,109608.35,512,424,81,58,,214.0788086,1889.799138,1.86911519,114.5348396,1011.066171
Total,run3,Engaged,2017,Total,18-35,Inpatient,,Member,379050.35,512,424,36,33,,740.3327148,11486.37424,1.86911519,396.0872603,6145.353856
Total,run3,Engaged,2017,Total,18-35,Maternity,,Member,147023.1,512,424,173,29,,287.1544922,5069.762069,1.86911519,153.6312442,2712.386104
Total,run3,Engaged,2017,Total,18-35,Medical,,Member,1903652.19,512,424,2941,384,,3718.070684,4957.427578,1.86911519,1989.21431,2652.285747
Total,run3,Engaged,2017,Total,18-35,Office Visit,,Member,42410.64,512,424,222,169,,82.83328125,250.9505325,1.86911519,44.3168413,134.261673
Total,run3,Engaged,2017,Total,18-35,Outpatient,,Member,750394.36,512,424,663,173,,1465.613984,4337.539653,1.86911519,784.1218091,2320.637955
Total,run3,Engaged,2017,Total,18-35,Pharmacy,,Member,333971.98,512,424,2544,342,,652.2890234,976.5262573,1.86911519,348.9827844,522.4537591
Total,run3,Engaged,2017,Total,18-35,Professional,,Member,774207.48,512,424,2489,374,,1512.123984,2070.073476,1.86911519,809.0052407,1107.515196
Total,run3,Engaged,2017,Total,18-35,Total,,Member,2237624.17,512,424,,,,4370.359707,,1.86911519,2338.197094,
Total,run3,Engaged,2017,Total,36-50,ER,,Member,319831.97,976,907,195,128,,327.6966906,2498.687266,1.86911519,175.3218273,1336.828933
Total,run3,Engaged,2017,Total,36-50,Inpatient,,Member,876960.22,976,907,50,41,,898.5248156,21389.27366,1.86911519,480.7220123,11443.52888
Total,run3,Engaged,2017,Total,36-50,Maternity,,Member,25778.97,976,907,52,13,,26.4128791,1982.997692,1.86911519,14.13122061,1060.928563
Total,run3,Engaged,2017,Total,36-50,Medical,,Member,4247462.48,976,907,8088,822,,4351.908279,5167.229294,1.86911519,2328.32535,2764.532289
Total,run3,Engaged,2017,Total,36-50,Office Visit,,Member,95655.46,976,907,505,391,,98.00764344,244.6431202,1.86911519,52.43531482,130.8871286
Total,run3,Engaged,2017,Total,36-50,Outpatient,,Member,1723127.7,976,907,1603,433,,1765.499693,3979.5097,1.86911519,944.5644131,2129.087453
Total,run3,Engaged,2017,Total,36-50,Pharmacy,,Member,1669022.21,976,907,7198,756,,1710.06374,2207.701336,1.86911519,914.905485,1181.147822
Total,run3,Engaged,2017,Total,36-50,Professional,,Member,1647374.56,976,907,6981,802,,1687.883771,2054.082993,1.86911519,903.0389241,1098.960087
Total,run3,Engaged,2017,Total,36-50,Total,,Member,5916484.69,976,907,,,,6061.972018,,1.86911519,3243.230835,
Total,run3,Engaged,2017,Total,51-65,ER,,Member,587383.69,1258,1138,296,181,,466.9186725,3245.213757,1.86911519,249.8073286,1736.229941
Total,run3,Engaged,2017,Total,51-65,Inpatient,,Member,3054399.43,1258,1138,96,68,,2427.980469,44917.63868,1.86911519,1298.999913,24031.49839
Total,run3,Engaged,2017,Total,51-65,Medical,,Member,10618681.91,1258,1138,14952,1154,,8440.923617,9201.630771,1.86911519,4515.999688,4922.987529
Total,run3,Engaged,2017,Total,51-65,Office Visit,,Member,157383.72,1258,1138,844,633,,125.1062957,248.6314692,1.86911519,66.93343265,133.0209451
Total,run3,Engaged,2017,Total,51-65,Outpatient,,Member,4189827.12,1258,1138,3546,718,,3330.5462,5835.413816,1.86911519,1781.883866,3122.019363
Total,run3,Engaged,2017,Total,51-65,Pharmacy,,Member,3165178.6,1258,1138,15486,1121,,2516.040223,2823.531311,1.86911519,1346.112982,1510.62456
Total,run3,Engaged,2017,Total,51-65,Professional,,Member,3374455.36,1258,1138,12367,1138,,2682.396948,2965.250756,1.86911519,1435.11591,1586.446235
Total,run3,Engaged,2017,Total,51-65,Total,,Member,13783860.51,1258,1138,,,,10956.96384,,1.86911519,5862.11267,
Total,run3,Engaged,2017,Total,<18,ER,,Member,21009.05,79,,16,13,,265.9373418,1616.080769,1.86911519,142.2798034,864.6234206
Total,run3,Engaged,2017,Total,<18,Inpatient,,Member,175820.32,79,,15,4,,2225.573671,43955.08,1.86911519,1190.709745,23516.51746
Total,run3,Engaged,2017,Total,<18,Medical,,Member,794813.57,79,,760,73,,10060.93127,10887.85712,1.86911519,5382.724039,5825.139713
Total,run3,Engaged,2017,Total,<18,Office Visit,,Member,13382.97,79,,87,58,,169.4046835,230.7408621,1.86911519,90.63362409,123.4492466
Total,run3,Engaged,2017,Total,<18,Outpatient,,Member,458754.17,79,,229,29,,5807.01481,15819.10931,1.86911519,3106.82554,8463.421298
Total,run3,Engaged,2017,Total,<18,Pharmacy,,Member,219148.66,79,,345,54,,2774.033671,4058.308519,1.86911519,1484.142703,2171.245806
Total,run3,Engaged,2017,Total,<18,Professional,,Member,160239.08,79,,612,72,,2028.342785,2225.542778,1.86911519,1085.188754,1190.693216
Total,run3,Engaged,2017,Total,<18,Total,,Member,1013962.23,79,,,,,12834.96494,,1.86911519,6866.866742,
Total,run3,Engaged,2017,Total,>65,ER,,Member,29192.57,67,53,16,14,,435.71,2085.183571,1.86911519,233.1102985,1115.599286
Total,run3,Engaged,2017,Total,>65,Inpatient,,Member,201624.65,67,53,6,6,,3009.323134,33604.10833,1.86911519,1610.025508,17978.61818
Total,run3,Engaged,2017,Total,>65,Medical,,Member,1120614.33,67,53,1218,62,,16725.58702,18074.42468,1.86911519,8948.398206,9670.043222
Total,run3,Engaged,2017,Total,>65,Office Visit,,Member,9434.14,67,53,44,36,,140.8080597,262.0594444,1.86911519,75.33407274,140.2050798
Total,run3,Engaged,2017,Total,>65,Outpatient,,Member,539172.72,67,53,450,50,,8047.35403,10783.4544,1.86911519,4305.435038,5769.282951
Total,run3,Engaged,2017,Total,>65,Pharmacy,,Member,161455.83,67,53,1354,62,,2409.788508,2604.12629,1.86911519,1289.266986,1393.24013
Total,run3,Engaged,2017,Total,>65,Professional,,Member,379816.96,67,53,866,61,,5668.909851,6226.507541,1.86911519,3032.93766,3331.259397
Total,run3,Engaged,2017,Total,>65,Total,,Member,1282070.16,67,53,,,,19135.37552,,1.86911519,10237.66519,
Total,run3,Engaged,2017,HA Case Calls,18-35,ER,,Member,109608.35,67,53,81,58,4,1635.945522,1889.799138,1.86911519,875.2513119,1011.066171
Total,run3,Engaged,2017,HA Case Calls,18-35,Inpatient,,Member,379050.35,976,907,36,33,4,388.3712603,11486.37424,1.86911519,207.7834808,6145.353856
Total,run3,Engaged,2017,HA Case Calls,18-35,Maternity,,Member,147023.1,67,53,173,29,4,2194.374627,5069.762069,1.86911519,1174.017866,2712.386104
Total,run3,Engaged,2017,HA Case Calls,18-35,Medical,,Member,1903652.19,512,424,2941,384,4,3718.070684,4957.427578,1.86911519,1989.21431,2652.285747
Total,run3,Engaged,2017,HA Case Calls,18-35,Office Visit,,Member,42410.64,67,53,222,169,4,632.9946269,250.9505325,1.86911519,338.6600409,134.261673
Total,run3,Engaged,2017,HA Case Calls,18-35,Outpatient,,Member,750394.36,1258,1138,663,173,4,596.4979014,4337.539653,1.86911519,319.1338364,2320.637955
Total,run3,Engaged,2017,HA Case Calls,18-35,Pharmacy,,Member,333971.98,67,53,2544,342,4,4984.656418,976.5262573,1.86911519,2666.853517,522.4537591
Total,run3,Engaged,2017,HA Case Calls,18-35,Professional,,Member,774207.48,79,,2489,374,4,9800.094684,2070.073476,1.86911519,5243.173205,1107.515196
Total,run3,Engaged,2017,HA Case Calls,18-35,Total,,Member,2237624.17,67,53,,,4,33397.37567,,1.86911519,17868.01362,
Total,run3,Engaged,2017,HA Case Calls,36-50,ER,,Member,319831.97,67,53,195,128,4,4773.611493,2498.687266,1.86911519,2553.941842,1336.828933
Total,run3,Engaged,2017,HA Case Calls,36-50,Inpatient,,Member,876960.22,67,53,50,41,4,13088.95851,21389.27366,1.86911519,7002.756478,11443.52888
Total,run3,Engaged,2017,HA Case Calls,36-50,Maternity,,Member,25778.97,67,53,52,13,4,384.7607463,1982.997692,1.86911519,205.8518107,1060.928563
Total,run3,Engaged,2017,HA Case Calls,36-50,Medical,,Member,4247462.48,67,53,8088,822,4,63394.96239,5167.229294,1.86911519,33917.09763,2764.532289
Total,run3,Engaged,2017,HA Case Calls,36-50,Office Visit,,Member,95655.46,67,53,505,391,4,1427.693433,244.6431202,1.86911519,763.8338398,130.8871286
Total,run3,Engaged,2017,HA Case Calls,36-50,Outpatient,,Member,1723127.7,67,53,1603,433,4,25718.32388,3979.5097,1.86911519,13759.62488,2129.087453
Total,run3,Engaged,2017,HA Case Calls,36-50,Pharmacy,,Member,1669022.21,67,53,7198,756,4,24910.77925,2207.701336,1.86911519,13327.57841,1181.147822
Total,run3,Engaged,2017,HA Case Calls,36-50,Professional,,Member,1647374.56,67,53,6981,802,4,24587.68,2054.082993,1.86911519,13154.71627,1098.960087
Total,run3,Engaged,2017,HA Case Calls,36-50,Total,,Member,5916484.69,67,53,,,4,88305.74164,,1.86911519,47244.67604,
Total,run3,Engaged,2017,HA Case Calls,51-65,ER,,Member,587383.69,67,53,296,181,4,8766.920746,3245.213757,1.86911519,4690.412229,1736.229941
Total,run3,Engaged,2017,HA Case Calls,51-65,Inpatient,,Member,3054399.43,67,53,96,68,4,45588.05119,44917.63868,1.86911519,24390.17747,24031.49839
Total,run3,Engaged,2017,HA Case Calls,51-65,Medical,,Member,10618681.91,67,53,14952,1154,4,158487.7897,9201.630771,1.86911519,84792.94937,4922.987529
Total,run3,Engaged,2017,HA Case Calls,51-65,Office Visit,,Member,157383.72,67,53,844,633,4,2349.010746,248.6314692,1.86911519,1256.750124,133.0209451
Total,run3,Engaged,2017,HA Case Calls,51-65,Outpatient,,Member,4189827.12,67,53,3546,718,4,62534.73313,5835.413816,1.86911519,33456.86422,3122.019363
Total,run3,Engaged,2017,HA Case Calls,51-65,Pharmacy,,Member,3165178.6,67,53,15486,1121,4,47241.47164,2823.531311,1.86911519,25274.77808,1510.62456
Total,run3,Engaged,2017,HA Case Calls,51-65,Professional,,Member,3374455.36,67,53,12367,1138,4,50365.00537,2965.250756,1.86911519,26945.90769,1586.446235
Total,run3,Engaged,2017,HA Case Calls,51-65,Total,,Member,13783860.51,67,53,,,4,205729.2613,,1.86911519,110067.7275,
Total,run3,Engaged,2017,HA Case Calls,<18,ER,,Member,21009.05,67,53,16,13,4,313.5679105,1616.080769,1.86911519,167.7627532,864.6234206
Total,run3,Engaged,2017,HA Case Calls,<18,Inpatient,,Member,175820.32,67,53,15,4,4,2624.183881,43955.08,1.86911519,1403.971191,23516.51746
Total,run3,Engaged,2017,HA Case Calls,<18,Medical,,Member,794813.57,67,53,760,73,4,11862.8891,10887.85712,1.86911519,6346.794016,5825.139713
